Frame,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
100,1.2000000440435132,1.1223546805822604,1.200000048059503,0.7254544279634705,-2.1505823172620025e-08,1.1674161597987058e-06,1.702587922820869e-08,0.00010922358020422425,-7.959798554265e-09,-4.319875075482966e-08,-2.3470881575217266e-08,-2.6565723579407424e-08,-4.897973562193013e-08,8.606709331682323e-09,1.2000000301678602
101,1.20000004420757,1.1238632033893974,1.200000048488292,0.7225777925244279,-2.175650747807128e-08,1.1461757983669072e-06,1.760693872249551e-08,0.00011985935091988955,-8.16569874221006e-09,-4.3774301745421616e-08,-2.3624416640489023e-08,-2.688299315336328e-08,-4.935084033515098e-08,6.609721432575839e-09,1.2000000304721383
102,1.2000000439422822,1.1238909597137918,1.2000000493840473,0.723894682471912,-2.55889294245758e-08,1.1618939339996678e-06,1.0950559876013993e-08,9.030589146859649e-05,-3.858783598805464e-09,-4.4916917678252376e-08,-2.488083277304148e-08,-2.7939177231109227e-08,-5.464023259590592e-08,5.2187192315321975e-08,1.2000000325147298
103,1.2000000404899154,1.1244650142129988,1.2000000453624051,0.7226681123707769,-2.0195649875879146e-08,1.1267029573240066e-06,1.8323635458755554e-08,8.998743886581777e-05,-5.962006399886307e-09,-4.1288041419967586e-08,-2.232015374851377e-08,-2.5108651928010695e-08,-4.764773378699538e-08,2.400342702263461e-08,1.2000000291491921
104,1.2000000450837105,1.1235169726532026,1.20000005092443,0.6914263545040298,-2.63560753892342e-08,1.5733312446958309e-06,1.1499514792577708e-08,7.513041879393552e-05,-2.600526189042912e-09,-4.641168237344331e-08,-2.5147149620554702e-08,-2.8638475362551754e-08,-5.621048527013726e-08,5.03779419417111e-08,1.2000000334479486
105,1.200000042232911,1.124212296881411,1.2000000457073408,0.682532839850665,-1.878589291252487e-08,1.634567081540577e-06,2.2350631898330067e-08,8.688686374740336e-05,-8.869723621712175e-09,-4.116139991296525e-08,-2.217764166671211e-08,-2.4972386150412988e-08,-4.720722635336918e-08,1.682479681496307e-08,1.2000000288499677
106,1.200000041252406,1.124921503827687,1.200000044392366,0.6893291958585775,-1.7344884532015065e-08,1.7292222975165645e-06,2.5857909066259933e-08,0.00016339767835130532,-9.264518693687885e-09,-4.056474320601285e-08,-2.184422502856406e-08,-2.460892098475501e-08,-4.667618252043994e-08,1.5096357966678498e-08,1.2000000285173946
107,1.2000000388699337,1.1228027482429954,1.2000000434798337,0.7134364969165006,-1.8981308685748595e-08,1.3861953355256372e-06,1.9048116482691006e-08,0.0001632892798207989,-1.1290075133592967e-08,-3.979143348526392e-08,-2.246535502720749e-08,-2.447889707252772e-08,-4.8584873136967217e-08,3.883647569524974e-08,1.2000000288079806
108,1.2000000409402924,1.1197370419338135,1.2000000452010822,0.7202783878738089,-2.0120793678166608e-08,1.119411032690466e-06,1.5892305012922645e-08,6.900639257050949e-05,-1.083678751498678e-08,-4.042031530851071e-08,-2.2770159368688983e-08,-2.493790597324667e-08,-4.791164308655874e-08,2.4491231489702548e-08,1.2000000286824402
109,1.200000041413682,1.1177373573280431,1.2000000453752997,0.7174744438969282,-1.984043412348828e-08,1.0788720569661e-06,1.659603756622297e-08,5.384813724826165e-05,-1.0360909269138543e-08,-4.0415852474449136e-08,-2.2482854161824973e-08,-2.4883212534887903e-08,-4.709906316355309e-08,1.6401094252142828e-08,1.2000000283663126
110,1.2000000422612975,1.117026068310386,1.200000046871439,0.7126423854820072,-2.1019157813019894e-08,1.0845259280222107e-06,1.6008835522748956e-08,4.877736642905015e-05,-8.577515400299547e-09,-4.177651056208034e-08,-2.28726922370828e-08,-2.5767712143207626e-08,-4.8000866931993996e-08,1.006565701939774e-08,1.2000000290324084
111,1.2000000436329428,1.1159095632917724,1.2000000479968722,0.7106385384151412,-2.1323521295958688e-08,1.0577550854980578e-06,1.6697307129697036e-08,5.2191662745363264e-05,-7.391585721003415e-09,-4.269016060685382e-08,-2.2684641194539942e-08,-2.6296969677526657e-08,-4.733608059296559e-08,-3.865740284223552e-09,1.200000028829369
112,1.1999999193689128,1.115366189489323,1.1999999378802282,0.7128353639478662,1.994950174295972e-08,2.220935107954657e-06,1.5030888343326688e-07,0.00014986902280345383,5.1375081460104946e-08,-3.930572618493496e-08,-1.6109571089381142e-08,-1.9040730628688184e-08,-4.931750512447592e-08,7.952703971965201e-08,1.2000000316100377
113,1.200000042796811,1.115292001784311,1.2000000478575163,0.7131799399076404,-2.3191648793492673e-08,1.1185887869326095e-06,1.0656492106326384e-08,5.196997059583579e-05,-1.1144110120783623e-08,-4.230727084572459e-08,-2.4048901496114494e-08,-2.6526639153359065e-08,-5.025997032921206e-08,1.1397721499728663e-08,1.2000000297012232
114,1.2000000005737093,1.1115388940057132,1.2000000037050436,0.706483193356005,1.3371444616594087e-08,1.232954063907688e-06,-2.8527077427039217e-08,3.922687514365661e-05,6.525243156266248e-09,-4.8937006618912064e-08,-3.452583056071831e-08,-2.6881665225417263e-08,-5.36065967247359e-08,4.9019626390564766e-08,1.2000000330463318
115,1.2000000411740948,1.106478272328973,1.2000000443936236,0.6819926996196783,-1.926286024997422e-08,1.1551802495855494e-06,1.708850370312084e-08,1.738076053213167e-05,-1.5723379266115666e-08,-3.881114787939021e-08,-2.155427323796758e-08,-2.4018504768504912e-08,-4.48749516640128e-08,3.0763212313212687e-09,1.2000000265487014
116,1.2000000413511698,1.1012833286499788,1.200000046353279,0.7001694591325821,-2.2576459218788803e-08,8.877942168988384e-07,1.1103161763390825e-08,1.5984002839037807e-05,-1.2903210225881205e-08,-4.089433620089934e-08,-2.207160560642313e-08,-2.5469861242868666e-08,-4.518175528109103e-08,-9.69703814089202e-09,1.2000000268600006
117,1.2000000392732098,1.1013091656357503,1.200000044929584,0.7063985614118796,-2.228040929634921e-08,8.989588545582674e-07,1.045843043120723e-08,2.061706687281842e-05,-1.263071359758961e-08,-3.987377520974566e-08,-2.203202973511549e-08,-2.475789017053156e-08,-4.500375160603792e-08,-1.8401603742352768e-09,1.2000000267160142
118,1.2000000379578537,1.0991060379118218,1.2000000438783371,0.7070687630897028,-2.2304909433293184e-08,9.858738861364192e-07,8.715659066156263e-09,1.91851405341606e-05,-1.3676592508800679e-08,-3.902847244297556e-08,-2.1921854649115195e-08,-2.4282828793683667e-08,-4.466731535918801e-08,6.641755545652984e-10,1.2000000262131545
