Frame,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
1,1.1762349050299692,1.0751360294847243,1.1999632136412408,0.8902366321285161,0.08965343948153419,1.4356925309628176e-07,2.7559422114185412e-08,2.2650366388169083e-08,2.0788432102028585e-09,4.4280170701282724e-10,2.129241320186301e-09,8.384129211875765e-10,-2.6860095535348764e-11,5.469100373143245e-10,1.1999999998299586
2,1.1714746040984552,1.0834823968457652,1.19996333512049,0.8898454037764817,0.08796407417432646,1.2411876384990258e-07,2.1355334581435614e-08,1.729569961766836e-08,1.5716500997935747e-09,2.7585316014897993e-10,1.6092507886217264e-09,5.942215028804529e-10,-1.1220660173074354e-10,4.3457691361619086e-10,1.1999999999219433
3,1.1633644226964908,1.0846305580527893,1.1992103707227375,0.8890949065498719,0.08107570905025657,1.0168592921946961e-05,1.0820599082218128e-06,8.535649080654404e-07,7.378587380321506e-08,-1.5807688598203196e-09,7.172983421651398e-08,1.7210275380283387e-08,-2.7370811536817877e-08,2.4060167851747243e-08,1.2000000080752549
4,1.1675163940487518,1.090248250588241,1.1997445225157692,0.8928198512704286,0.07958027395561505,6.770478452289433e-06,8.530239727538725e-07,6.34240633155395e-07,5.256896115488713e-08,-4.838733792524526e-09,5.3128718244632236e-08,9.546331290854838e-09,-2.6683167445913707e-08,1.8752520674534292e-08,1.2000000087847742
5,1.1765750580793892,1.0783811760265845,1.1999927307771079,0.8931231558364303,0.088071621160348,5.950555118453381e-08,1.6255997276749843e-08,1.1373711191035576e-08,1.0503002957819257e-09,1.7883481143775286e-10,1.1130025606835457e-09,3.7886991657326086e-10,-1.0774844229888902e-10,3.327519105412378e-10,1.1999999999738875
6,1.1789691629449603,1.0863424986378736,1.1999787278858292,0.8894585266369963,0.09137611889258168,6.927752140184738e-08,2.5948981475124123e-08,1.9077510609117307e-08,1.811867253627129e-09,4.487391114244493e-10,1.9403396798933307e-09,7.567625718144043e-10,2.958866657732927e-11,4.626504986263761e-10,1.1999999997568476
7,1.1697038501220642,1.0770707648384392,1.1996522629281794,0.8828417664473148,0.09144815485463924,7.30128754834861e-08,3.8239930116045394e-08,3.0432625281406965e-08,2.8900905471496395e-09,9.036009721949274e-10,3.142210878078448e-09,1.337263226377498e-09,3.235318309381662e-10,7.922717606984722e-10,1.199999999540625
8,1.1669289333770556,1.0800214427200077,1.1997368646811941,0.8898927147261596,0.08820532877025664,-2.2414471862667438e-08,1.7771061544714623e-08,1.483195840224281e-08,1.5041365258512206e-09,7.358989887521976e-10,1.6714497475725012e-09,8.837657823891535e-10,5.826162220274897e-10,3.2787626255018816e-10,1.1999999995031398
9,1.1692026861161593,1.0901334973517642,1.1999806224111138,0.9019065452723426,0.08510526470384522,6.612983365044342e-08,1.794246151780068e-08,1.294464241503047e-08,1.1648935563955326e-09,1.6471988459463102e-10,1.2459298766162965e-09,4.0765494874385056e-10,-1.80245099638142e-10,2.690305499254861e-10,1.199999999844499
10,1.1697723433526053,1.093135391959162,1.199978544992416,0.9072586158556132,0.08495531050846007,6.896568877524442e-08,1.9728308638286497e-08,1.4277339590262797e-08,1.29320929331499e-09,1.871768492768227e-10,1.3884158237801608e-09,4.595264021194329e-10,-1.9077651901598785e-10,2.9759596670627777e-10,1.1999999998225297
