Frame,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
1,7.036278046225868e-10,1.9314813785031016e-11,1.4413606003683912e-10,-1.8825740985599e-11,0.08959103551004792,0.007536259245846364,2.792960027030082e-10,1.653815458375251e-11,9.031495434494435e-12,6.428450268685053e-11,-9.791725213334176e-12,-4.1780117855990357e-11,0.003245090300823719,6.097864439471532e-11,-2.2538716723557693e-11
2,7.34983760621557e-10,2.5240343670184478e-11,1.1025218117117542e-10,-5.1986594796148225e-12,0.08982501901161506,0.006827520358698656,2.962773075247473e-10,1.4387693551814752e-11,2.116696751656848e-11,8.507866965584546e-11,-1.1683610087592554e-11,-1.7635865440185143e-11,0.004449704638430001,3.4759948525521195e-11,-1.2557980629128153e-11
3,7.185419337536993e-10,2.0235124473240206e-11,1.2133123951410103e-10,-1.0819032807351702e-11,0.08962380919256807,0.006593233713494058,2.866105860848556e-10,1.7389611909376367e-11,1.9510825292445786e-11,6.964137095036958e-11,-2.565756058230334e-12,-2.704207340271555e-11,0.0044114185710262535,4.199841248265161e-11,-1.6486347852378157e-11
4,7.681864436533629e-10,2.0385448347450928e-11,1.2549163953732378e-10,-1.1111489061591726e-11,0.08972283636780759,0.006156892905266287,4.3181846306995044e-10,1.8165688989323906e-11,2.602637965932732e-11,7.556259217061009e-11,8.546272114847303e-13,-2.531134635373023e-11,0.004522787005253646,4.080233848357717e-11,-1.574154634519898e-11
5,9.054259133706403e-10,1.7747174903369363e-11,1.4881022894509767e-10,-1.9434528678518544e-11,0.09014913576593037,0.005295065639301617,1.435631978304128e-09,2.0710706293705274e-11,2.7132971229434657e-11,7.603153939962004e-11,-1.361757231799005e-12,-3.431275174055856e-11,0.004655067697405955,4.6946777513250627e-11,-2.176300395519767e-11
6,1.0426653830879175e-09,1.5108901459287795e-11,1.7212881835287159e-10,-2.7757568295445358e-11,0.09057543516405316,0.004433238373336946,2.439445493538306e-09,2.3255723598086646e-11,2.823956279954199e-11,7.650048662862997e-11,-3.5781416750827404e-12,-4.331415712738689e-11,0.004787348389558264,5.309121654292409e-11,-2.7784461565196357e-11
7,1.12554397172652e-09,1.5659552659133812e-11,1.9041366999131032e-10,-3.208152974744405e-11,0.0908663357772577,0.004173970859732418,4.780191085097906e-09,2.9659868742765634e-11,1.9659522380900198e-11,1.1121346126297034e-10,-1.4213698435875354e-11,-4.947907998855189e-11,0.005136671427421111,5.7898404446645224e-11,-3.087761707477004e-11
8,1.134035138446117e-09,1.4760287396311505e-11,2.0217402044145087e-10,-3.3028146208770684e-11,0.09120634606360202,0.003309187221793762,4.292827607481421e-09,3.0279685852889015e-11,2.0825095760895366e-11,1.0619978998552929e-10,-1.0884804000602018e-11,-4.6964039175137456e-11,0.004586000169946378,6.342547784732658e-11,-3.2042960361208987e-11
9,1.184745819415467e-09,3.2275431026894003e-11,2.1438527966923191e-10,-1.5132853698732223e-11,0.09141604504173544,0.0022864180229912896,3.756781551707743e-09,4.78636582360325e-11,3.2925089198879233e-11,1.1899298749562966e-10,1.1279623211558936e-11,-2.334182842506568e-11,0.0040445338812723506,7.51249887046685e-11,-3.0718930460669324e-11
10,1.2692643668010302e-09,9.256262006600113e-11,2.3326658285687124e-10,4.160847087485052e-11,0.09127029771239054,0.0015936065550035171,3.292603729565845e-09,1.0097941064115443e-10,6.812625253430295e-11,1.315322669159179e-10,5.148327738017371e-11,4.538428386841882e-11,0.0036625919627097736,9.228776160734958e-11,-2.6516536642888013e-11
11,1.1210326336572938e-09,1.8892566253677247e-10,2.3384811147670333e-10,1.3456816579603538e-10,0.08915888511533024,0.0012274980173570982,2.576967982494161e-09,1.6707284397851743e-10,1.0809338728651332e-10,1.1973720116755836e-10,1.1262123626957532e-10,1.6134508185536458e-10,0.002803624323607584,1.0761399141422842e-10,-1.4303603359399133e-11
