Frame,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
1,7.756345626941957e-09,-9.875793344722644e-09,1.8325880740091656e-09,5.00060513447844e-07,0.12177761089136775,0.07801997888874836,0.628322977006134,0.7824400920686659,-1.2283931455275681e-09,0.3723416380954637,0.6915717654109879,0.6990001223746602,-1.445861302534957e-08,-1.6803976618855918e-08,-1.677835567227571e-08
2,8.369079985873234e-09,-1.0237706233488757e-08,1.8872033921840983e-09,4.6403044616556216e-07,0.11935979907239558,0.07909453279372892,0.6182641957589949,0.7841636029257782,-9.042119848884957e-10,0.3734998997518754,0.7042939887764309,0.6986916026322397,-1.5231389756672803e-08,-1.7643055153663548e-08,-1.7609767607565532e-08
3,8.98202991199971e-09,-1.1392630634847299e-08,2.096871434206618e-09,7.969734521856391e-07,0.11936470696738667,0.07918864351907756,0.6218331457606169,0.7856561218387675,-9.748836549712386e-10,0.3724985562400058,0.7056831837345938,0.7046963101146452,-1.6136974964917787e-08,-1.869608001555203e-08,-1.86748427454118e-08
4,8.821844196722829e-09,-1.1342916306280967e-08,2.0317674787279243e-09,7.681817375616484e-07,0.12050216011950107,0.07650479303656503,0.6277844078560699,0.7829179378345659,-1.0792676858649868e-09,0.3738335992676086,0.7043327536853506,0.7036122366739711,-1.5923085710290817e-08,-1.845371771471344e-08,-1.8399901324013115e-08
5,9.190782292995748e-09,-1.1915041911496308e-08,3.3298969546501365e-09,8.966956166184088e-07,0.13041120459117408,0.07629612193931397,0.6298240023927121,0.8062223526319886,-1.1107805292470388e-09,0.3697849184767029,0.7100083198509459,0.705946886955577,-1.6453758808628373e-08,-1.9059248862042062e-08,-1.902492276948343e-08
6,9.886428437929327e-09,-1.2760009796944123e-08,2.6410636477501944e-09,1.28306698559046e-06,0.12327611204381095,0.07678320245996974,0.6364571580146533,0.8074658016946711,-1.1961327544656406e-09,0.3697231767124002,0.7161224540607374,0.7079982945651656,-1.716723512270116e-08,-1.990655311316353e-08,-1.9894872314623075e-08
7,1.0232194739302196e-08,-1.329156906926405e-08,2.074491923114269e-09,1.9872871883204475e-06,0.12094058237458152,0.07543309897858601,0.6487353341942714,0.7808637217653802,-1.4256257475477251e-09,0.3751921380576632,0.7154208652628868,0.7036472959578977,-1.7145379754490562e-08,-1.9980014492156545e-08,-2.0009818371199136e-08
8,9.573746365730991e-09,-1.4524375572540852e-08,2.808932660133728e-09,2.4884962177027363e-06,0.12435388429538476,0.07446516096600819,0.6523421785198926,0.7646997261290143,-1.270730694183538e-09,0.3731568370470653,0.7180158752081517,0.7060371432128236,-1.8217869025257208e-08,-2.1166501592625414e-08,-2.1186515930310117e-08
9,9.455604974669523e-09,-1.5234045293258672e-08,3.1659293753426234e-09,3.0926259974557783e-06,0.1253135963741893,0.07421676446726626,0.6494725414722163,0.7529353774352221,-1.152340465514171e-09,0.3691028463853602,0.717406653617419,0.7100345923290542,-1.8721684912055824e-08,-2.172765568104227e-08,-2.173527308757901e-08
10,9.670473774113102e-09,-1.5843594967137166e-08,3.3482446582553124e-09,3.5723607952413126e-06,0.1244802038515102,0.0741121586142749,0.6421639563778683,0.7303407417921658,-9.610011253340592e-10,0.3711328150155676,0.7098840393582707,0.701650317450672,-1.92518254655142e-08,-2.230535011622157e-08,-2.2297602038380765e-08
11,1.0424140621246905e-08,-1.743151757943288e-08,3.873529979789914e-09,5.566283187627942e-06,0.12421166537061505,0.07389793614698888,0.6300841364232541,0.7023374054150945,-6.706934207029076e-10,0.3707040940336858,0.7071663940571475,0.6960240674823983,-2.0535892423976718e-08,-2.3737254772056685e-08,-2.3718485669320733e-08
12,9.205832120710105e-09,-1.5705804164114072e-08,3.0856164337597517e-09,6.100949725322226e-06,0.12403760102672827,0.07350208252011461,0.6228326662984673,0.6854576926878846,-1.5034574892582356e-09,0.3657563733737253,0.694808232515506,0.6957728706276628,-1.834627528336433e-08,-2.136814393803154e-08,-2.1409793274424263e-08
13,8.474753903493562e-09,-1.4112984496715984e-08,2.730715035805993e-09,3.48258924336224e-06,0.12465793479102535,0.07310481995558614,0.6216138262701248,0.6857664395090066,-1.4816823063139965e-09,0.3635514405072165,0.6966314423704051,0.6845225914093169,-1.7064154940825186e-08,-1.990833747010504e-08,-1.9949310818654768e-08
14,5.913105294365375e-09,-8.260474405158298e-09,1.652543329232032e-09,2.6199767757130057e-07,0.12583194691206498,0.07475648847624444,0.6225113464571422,0.6941269163755369,-1.2883243116912526e-09,0.36048132918310655,0.7017314611296486,0.6769068486172916,-1.2737943464869543e-08,-1.4905876840114317e-08,-1.4927144413245043e-08
15,5.350915066434283e-09,-7.0335305784117015e-09,1.5203356787219862e-09,1.269811421529917e-07,0.12743459754618872,0.07443097633482852,0.622309842652089,0.6960401623427923,-1.204098979633423e-09,0.35807410639999204,0.7020234219315321,0.6723949948430007,-1.1719328713833707e-08,-1.37080003088887e-08,-1.3697549307480565e-08
