Frame,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
1,2.414890626989109e-07,6.222835036643765e-07,6.425880436882825e-08,-2.1985967247009242e-08,0.2015840760142645,0.09604653730699583,1.1575103118126022,1.1999993256344577,5.892040185405663e-10,0.20580892649078067,0.9924794383051068,1.1781701537468825,-2.6627932830587654e-08,-2.8745454332168208e-08,-2.9986217448133065e-08
2,3.0586795136586773e-07,7.060519271620081e-07,8.255893037460837e-08,-2.4894650638819712e-08,0.2013530466746672,0.09287480208263206,1.160830800384417,1.1999993837627945,6.648027385440195e-09,0.20466401595895647,0.9835781050834416,1.1816275252038262,-3.0057590132478896e-08,-3.2210035985067405e-08,-3.3475792696184864e-08
3,3.3730767849430073e-07,7.692513235408602e-07,9.165196670762195e-08,-2.522357842789126e-08,0.2009673342186157,0.09416130080376774,1.161766611081265,1.199999468878775,1.0917216100389396e-08,0.2062755966114358,0.9811406903320375,1.1830393687597345,-3.1561298766928277e-08,-3.359351992313e-08,-3.468401798294385e-08
4,3.5346528736475955e-07,7.84077350710623e-07,9.735224508611592e-08,-2.351830358557672e-08,0.20179819011475456,0.09448781698319128,1.1671652743117764,1.199999483864047,9.951613462537102e-09,0.20743969079584304,0.9812281746238676,1.1844740662088904,-3.2643478927805794e-08,-3.4807145644997794e-08,-3.6089715693371025e-08
5,3.864694948075072e-09,7.787722608924113e-09,1.0916869903196807e-09,-1.5254544498514255e-10,0.2038079553555321,0.09444067992321052,1.1699828765898133,1.1999999949227589,1.2648098956806087e-10,0.20579481244562767,0.9846188489110984,1.1892248112645432,-3.366076779035081e-10,-3.598718655824922e-10,-3.754109794477409e-10
6,2.6807598706102714e-07,5.774617751680398e-07,7.556522550055209e-08,-2.547960562078314e-08,0.2010958822132964,0.09475195254753777,1.1692336277480586,1.199999516367685,-3.745041386973567e-10,0.2075228315309893,0.9801129354743044,1.177137743504482,-3.086945845434509e-08,-3.3361773338493174e-08,-3.485260193814004e-08
7,3.7101698627676523e-07,8.047974207464611e-07,1.053149114290337e-07,-3.630315028632686e-08,0.2001547454923697,0.09019401871903954,1.1642228486800288,1.1999992997832873,1.8454135532747313e-10,0.20599351840036145,0.970366258185176,1.1707726089105748,-4.246803756245388e-08,-4.58466711350365e-08,-4.765113410794287e-08
8,2.071592041943397e-07,4.523397248475805e-07,5.989776081588278e-08,-2.2631239799328587e-08,0.2017876356424142,0.08323984630942417,1.1637873938030834,1.1999995599532551,-2.826391464338152e-10,0.20257978007090013,0.9650099226231612,1.172854984926208,-2.437699468151018e-08,-2.6315261480501e-08,-2.7110322667116045e-08
9,3.5249100003536797e-09,4.46335279140378e-09,1.0840229233334015e-09,-1.3117264529045754e-10,0.20427817609756768,0.07882750500429447,1.179479539298187,1.1999999949588558,1.0942175137009828e-10,0.20187791150395354,0.9742977720074332,1.1772758530011018,-2.828104216412393e-10,-3.0219064226156616e-10,-3.1478077103334617e-10
10,-6.476042129308183e-08,-1.621066221973757e-07,-2.2379830925015404e-08,1.7480431280629884e-08,0.20617295773051386,0.0801645687116741,1.2138244782187126,1.200000326422493,2.4654197407613292e-09,0.20625344541914142,1.0007575996811218,1.1793913811072072,1.0904824165786514e-08,1.1800240471589003e-08,1.132604475970768e-08
